event_id,user_id,event_name,event_timestamp,platform,country
EVT020790,USR0298,login,2026-04-14 14:38:40,iOS,United Kingdom
EVT020791,USR0356,login,2026-04-14 14:49:19,iOS,Turkey
EVT020792,USR0298,login,2026-04-14 15:00:36,iOS,United Kingdom
EVT020793,USR0356,start_session,2026-04-14 15:01:19,iOS,Turkey
EVT020794,USR0045,login,2026-04-14 15:05:47,iOS,Germany
EVT020795,USR0499,login,2026-04-14 15:07:15,iOS,Germany
EVT020796,USR0045,start_session,2026-04-14 15:07:47,iOS,Germany
EVT020797,USR0356,complete_session,2026-04-14 15:16:19,iOS,Turkey
EVT020798,USR0499,start_session,2026-04-14 15:18:15,iOS,Germany
EVT020799,USR0439,login,2026-04-14 15:19:31,iOS,France
EVT020800,USR0439,start_session,2026-04-14 15:29:31,iOS,France
EVT020801,USR0499,complete_session,2026-04-14 15:33:15,iOS,Germany
EVT020802,USR0127,login,2026-04-14 15:44:40,iOS,France
EVT020803,USR0127,start_session,2026-04-14 15:50:40,iOS,France
EVT020804,USR0448,login,2026-04-14 15:59:25,iOS,Netherlands
EVT020805,USR0448,start_session,2026-04-14 16:07:25,iOS,Netherlands
EVT020806,USR0258,login,2026-04-14 16:08:01,iOS,United Kingdom
EVT020807,USR0127,complete_session,2026-04-14 16:14:40,iOS,France
EVT020808,USR0448,complete_session,2026-04-14 16:26:25,iOS,Netherlands
EVT020809,USR0493,login,2026-04-14 17:01:34,Android,Turkey
EVT020810,USR0493,start_session,2026-04-14 17:08:34,Android,Turkey
EVT020811,USR0494,login,2026-04-14 17:25:09,iOS,Turkey
EVT020812,USR0493,complete_session,2026-04-14 17:55:34,Android,Turkey
EVT020813,USR0434,login,2026-04-14 17:57:49,Android,United Kingdom
EVT020814,USR0434,start_session,2026-04-14 18:09:49,Android,United Kingdom
EVT020815,USR0399,login,2026-04-14 18:12:14,iOS,Turkey
EVT020816,USR0459,login,2026-04-14 18:13:00,iOS,France
EVT020817,USR0399,start_session,2026-04-14 18:23:14,iOS,Turkey
EVT020818,USR0459,start_session,2026-04-14 18:24:00,iOS,France
EVT020819,USR0461,login,2026-04-14 18:25:21,Android,Turkey
EVT020820,USR0375,login,2026-04-14 18:31:14,Android,Turkey
EVT020821,USR0322,login,2026-04-14 18:31:23,Android,Netherlands
EVT020822,USR0445,login,2026-04-14 18:33:26,iOS,Turkey
EVT020823,USR0375,start_session,2026-04-14 18:36:14,Android,Turkey
EVT020824,USR0461,start_session,2026-04-14 18:36:21,Android,Turkey
EVT020825,USR0299,login,2026-04-14 18:39:16,iOS,Netherlands
EVT020826,USR0322,start_session,2026-04-14 18:39:23,Android,Netherlands
EVT020827,USR0099,login,2026-04-14 18:40:10,Android,Turkey
EVT020828,USR0459,complete_session,2026-04-14 18:43:00,iOS,France
EVT020829,USR0445,start_session,2026-04-14 18:44:26,iOS,Turkey
EVT020830,USR0099,start_session,2026-04-14 18:48:10,Android,Turkey
EVT020831,USR0244,login,2026-04-14 18:50:21,Android,France
EVT020832,USR0299,start_session,2026-04-14 18:51:16,iOS,Netherlands
EVT020833,USR0044,login,2026-04-14 18:52:28,iOS,Germany
EVT020834,USR0434,complete_session,2026-04-14 18:53:49,Android,United Kingdom
EVT020835,USR0344,login,2026-04-14 19:00:00,Android,Turkey
EVT020836,USR0399,complete_session,2026-04-14 19:01:14,iOS,Turkey
EVT020837,USR0375,complete_session,2026-04-14 19:03:14,Android,Turkey
EVT020838,USR0044,start_session,2026-04-14 19:04:28,iOS,Germany
EVT020839,USR0394,login,2026-04-14 19:07:16,Android,Germany
EVT020840,USR0344,start_session,2026-04-14 19:10:00,Android,Turkey
EVT020841,USR0394,start_session,2026-04-14 19:11:16,Android,Germany
EVT020842,USR0445,complete_session,2026-04-14 19:14:26,iOS,Turkey
EVT020843,USR0319,login,2026-04-14 19:15:53,iOS,France
EVT020844,USR0319,start_session,2026-04-14 19:20:53,iOS,France
EVT020845,USR0099,complete_session,2026-04-14 19:23:10,Android,Turkey
EVT020846,USR0322,complete_session,2026-04-14 19:28:23,Android,Netherlands
EVT020847,USR0284,login,2026-04-14 19:30:17,Android,United Kingdom
EVT020848,USR0434,login,2026-04-14 19:34:45,Android,United Kingdom
EVT020849,USR0130,login,2026-04-14 19:36:34,Android,Germany
EVT020850,USR0047,login,2026-04-14 19:38:33,Android,Germany
EVT020851,USR0434,start_session,2026-04-14 19:38:45,Android,United Kingdom
EVT020852,USR0065,login,2026-04-14 19:48:13,iOS,Germany
EVT020853,USR0065,start_session,2026-04-14 19:53:13,iOS,Germany
EVT020854,USR0044,complete_session,2026-04-14 19:53:28,iOS,Germany
EVT020855,USR0432,login,2026-04-14 20:16:11,iOS,Germany
EVT020856,USR0490,login,2026-04-14 20:18:47,iOS,France
EVT020857,USR0432,start_session,2026-04-14 20:22:11,iOS,Germany
EVT020858,USR0405,login,2026-04-14 20:23:07,iOS,United Kingdom
EVT020859,USR0490,start_session,2026-04-14 20:26:47,iOS,France
EVT020860,USR0434,complete_session,2026-04-14 20:28:45,Android,United Kingdom
EVT020861,USR0003,login,2026-04-14 20:44:31,iOS,France
EVT020862,USR0065,complete_session,2026-04-14 20:51:13,iOS,Germany
EVT020863,USR0003,start_session,2026-04-14 20:51:31,iOS,France
EVT020864,USR0291,login,2026-04-14 21:02:25,Android,Turkey
EVT020865,USR0490,complete_session,2026-04-14 21:02:47,iOS,France
EVT020866,USR0291,start_session,2026-04-14 21:03:25,Android,Turkey
EVT020867,USR0422,login,2026-04-14 21:06:01,Android,France
EVT020868,USR0134,login,2026-04-14 21:10:06,Android,Turkey
EVT020869,USR0432,complete_session,2026-04-14 21:14:11,iOS,Germany
EVT020870,USR0422,start_session,2026-04-14 21:16:01,Android,France
EVT020871,USR0356,login,2026-04-14 21:20:43,iOS,Turkey
EVT020872,USR0356,start_session,2026-04-14 21:27:43,iOS,Turkey
EVT020873,USR0463,login,2026-04-14 21:28:45,iOS,United Kingdom
EVT020874,USR0423,login,2026-04-14 21:36:51,Android,France
EVT020875,USR0423,start_session,2026-04-14 21:39:51,Android,France
EVT020876,USR0189,login,2026-04-14 21:44:18,iOS,Turkey
EVT020877,USR0422,complete_session,2026-04-14 21:51:01,Android,France
EVT020878,USR0429,login,2026-04-14 21:54:21,Android,Germany
EVT020879,USR0429,start_session,2026-04-14 22:03:21,Android,Germany
EVT020880,USR0423,complete_session,2026-04-14 22:03:51,Android,France
EVT020881,USR0263,login,2026-04-14 22:10:27,Android,Turkey
EVT020882,USR0356,complete_session,2026-04-14 22:16:43,iOS,Turkey
EVT020883,USR0165,login,2026-04-14 22:17:29,Android,United Kingdom
EVT020884,USR0263,start_session,2026-04-14 22:18:27,Android,Turkey
EVT020885,USR0165,start_session,2026-04-14 22:19:29,Android,United Kingdom
EVT020886,USR0490,login,2026-04-14 22:19:55,iOS,France
EVT020887,USR0263,complete_session,2026-04-14 22:35:27,Android,Turkey
EVT020888,USR0047,login,2026-04-14 22:35:38,Android,Germany
EVT020889,USR0372,login,2026-04-14 22:44:34,Android,Netherlands
EVT020890,USR0372,start_session,2026-04-14 22:50:34,Android,Netherlands
EVT020891,USR0372,complete_session,2026-04-14 23:21:34,Android,Netherlands
EVT020892,USR0328,login,2026-04-15 07:06:47,iOS,United Kingdom
EVT020893,USR0328,start_session,2026-04-15 07:08:47,iOS,United Kingdom
EVT020894,USR0170,login,2026-04-15 07:17:57,Android,United Kingdom
EVT020895,USR0189,login,2026-04-15 07:20:17,iOS,Turkey
EVT020896,USR0189,start_session,2026-04-15 07:28:17,iOS,Turkey
EVT020897,USR0336,login,2026-04-15 07:43:58,Android,Turkey
EVT020898,USR0336,start_session,2026-04-15 07:49:58,Android,Turkey
EVT020899,USR0416,login,2026-04-15 07:53:15,Android,Germany
EVT020900,USR0416,start_session,2026-04-15 07:55:15,Android,Germany
EVT020901,USR0416,login,2026-04-15 07:55:38,Android,Germany
EVT020902,USR0379,login,2026-04-15 08:09:18,Android,United Kingdom
EVT020903,USR0415,login,2026-04-15 08:09:18,Android,United Kingdom
EVT020904,USR0476,login,2026-04-15 08:10:04,Android,Germany
EVT020905,USR0189,complete_session,2026-04-15 08:13:17,iOS,Turkey
EVT020906,USR0379,start_session,2026-04-15 08:15:18,Android,United Kingdom
EVT020907,USR0415,start_session,2026-04-15 08:17:18,Android,United Kingdom
EVT020908,USR0476,start_session,2026-04-15 08:21:04,Android,Germany
EVT020909,USR0482,login,2026-04-15 08:25:41,Android,Turkey
EVT020910,USR0482,start_session,2026-04-15 08:29:41,Android,Turkey
EVT020911,USR0486,login,2026-04-15 08:41:20,iOS,Netherlands
EVT020912,USR0486,start_session,2026-04-15 08:42:20,iOS,Netherlands
EVT020913,USR0416,complete_session,2026-04-15 08:49:15,Android,Germany
EVT020914,USR0415,complete_session,2026-04-15 08:50:18,Android,United Kingdom
EVT020915,USR0482,complete_session,2026-04-15 08:51:41,Android,Turkey
EVT020916,USR0169,login,2026-04-15 08:55:10,Android,Germany
EVT020917,USR0486,complete_session,2026-04-15 09:04:20,iOS,Netherlands
EVT020918,USR0169,start_session,2026-04-15 09:07:10,Android,Germany
EVT020919,USR0076,login,2026-04-15 09:07:16,iOS,Germany
EVT020920,USR0076,start_session,2026-04-15 09:08:16,iOS,Germany
EVT020921,USR0379,complete_session,2026-04-15 09:10:18,Android,United Kingdom
EVT020922,USR0476,complete_session,2026-04-15 09:21:04,Android,Germany
EVT020923,USR0219,login,2026-04-15 09:23:20,iOS,Germany
EVT020924,USR0076,complete_session,2026-04-15 09:28:16,iOS,Germany
EVT020925,USR0435,login,2026-04-15 09:30:13,iOS,Germany
EVT020926,USR0435,start_session,2026-04-15 09:31:13,iOS,Germany
EVT020927,USR0245,login,2026-04-15 09:32:52,iOS,Germany
EVT020928,USR0219,start_session,2026-04-15 09:35:20,iOS,Germany
EVT020929,USR0245,start_session,2026-04-15 09:37:52,iOS,Germany
EVT020930,USR0471,login,2026-04-15 09:54:26,Android,Netherlands
EVT020931,USR0471,start_session,2026-04-15 10:02:26,Android,Netherlands
EVT020932,USR0193,login,2026-04-15 10:15:17,iOS,United Kingdom
EVT020933,USR0391,login,2026-04-15 10:15:18,Android,France
EVT020934,USR0245,complete_session,2026-04-15 10:23:52,iOS,Germany
EVT020935,USR0359,login,2026-04-15 10:24:33,iOS,Netherlands
EVT020936,USR0193,start_session,2026-04-15 10:25:17,iOS,United Kingdom
EVT020937,USR0253,login,2026-04-15 10:25:54,Android,United Kingdom
EVT020938,USR0253,start_session,2026-04-15 10:27:54,Android,United Kingdom
EVT020939,USR0435,complete_session,2026-04-15 10:29:13,iOS,Germany
EVT020940,USR0488,login,2026-04-15 10:44:50,Android,France
EVT020941,USR0107,login,2026-04-15 10:59:56,Android,Turkey
EVT020942,USR0107,start_session,2026-04-15 11:01:56,Android,Turkey
EVT020943,USR0391,login,2026-04-15 11:03:11,Android,France
EVT020944,USR0391,start_session,2026-04-15 11:07:11,Android,France
EVT020945,USR0259,login,2026-04-15 11:14:19,Android,Turkey
EVT020946,USR0340,login,2026-04-15 11:17:58,Android,Netherlands
EVT020947,USR0340,start_session,2026-04-15 11:23:58,Android,Netherlands
EVT020948,USR0193,complete_session,2026-04-15 11:24:17,iOS,United Kingdom
EVT020949,USR0340,login,2026-04-15 11:24:56,Android,Netherlands
EVT020950,USR0340,start_session,2026-04-15 11:29:56,Android,Netherlands
EVT020951,USR0440,login,2026-04-15 11:31:40,Android,United Kingdom
EVT020952,USR0428,login,2026-04-15 11:32:25,Android,Turkey
EVT020953,USR0391,complete_session,2026-04-15 11:37:11,Android,France
EVT020954,USR0429,login,2026-04-15 11:39:01,Android,Germany
EVT020955,USR0233,login,2026-04-15 11:39:09,Android,Germany
EVT020956,USR0428,start_session,2026-04-15 11:40:25,Android,Turkey
EVT020957,USR0244,login,2026-04-15 11:40:52,Android,France
EVT020958,USR0244,start_session,2026-04-15 11:42:52,Android,France
EVT020959,USR0107,complete_session,2026-04-15 11:43:56,Android,Turkey
EVT020960,USR0429,start_session,2026-04-15 11:51:01,Android,Germany
EVT020961,USR0340,complete_session,2026-04-15 12:01:58,Android,Netherlands
EVT020962,USR0428,complete_session,2026-04-15 12:06:25,Android,Turkey
EVT020963,USR0117,login,2026-04-15 12:07:51,iOS,France
EVT020964,USR0117,start_session,2026-04-15 12:11:51,iOS,France
EVT020965,USR0264,login,2026-04-15 12:17:20,Android,France
EVT020966,USR0449,login,2026-04-15 12:18:50,Android,Germany
EVT020967,USR0264,start_session,2026-04-15 12:19:20,Android,France
EVT020968,USR0449,start_session,2026-04-15 12:27:50,Android,Germany
EVT020969,USR0340,complete_session,2026-04-15 12:27:56,Android,Netherlands
EVT020970,USR0010,login,2026-04-15 12:28:22,iOS,United Kingdom
EVT020971,USR0010,start_session,2026-04-15 12:39:22,iOS,United Kingdom
EVT020972,USR0311,login,2026-04-15 12:44:32,iOS,United Kingdom
EVT020973,USR0264,complete_session,2026-04-15 12:51:20,Android,France
EVT020974,USR0109,login,2026-04-15 12:52:20,Android,Germany
EVT020975,USR0311,start_session,2026-04-15 12:52:32,iOS,United Kingdom
EVT020976,USR0034,login,2026-04-15 12:52:55,iOS,France
EVT020977,USR0449,complete_session,2026-04-15 12:54:50,Android,Germany
EVT020978,USR0291,login,2026-04-15 12:55:25,Android,Turkey
EVT020979,USR0170,login,2026-04-15 12:56:13,Android,United Kingdom
EVT020980,USR0294,login,2026-04-15 12:59:48,Android,Turkey
EVT020981,USR0170,start_session,2026-04-15 13:02:13,Android,United Kingdom
EVT020982,USR0034,start_session,2026-04-15 13:02:55,iOS,France
EVT020983,USR0109,start_session,2026-04-15 13:03:20,Android,Germany
EVT020984,USR0338,login,2026-04-15 13:26:20,iOS,Germany
EVT020985,USR0034,complete_session,2026-04-15 13:28:55,iOS,France
EVT020986,USR0109,complete_session,2026-04-15 13:29:20,Android,Germany
EVT020987,USR0338,start_session,2026-04-15 13:29:20,iOS,Germany
EVT020988,USR0170,complete_session,2026-04-15 13:36:13,Android,United Kingdom
EVT020989,USR0311,complete_session,2026-04-15 13:36:32,iOS,United Kingdom
EVT020990,USR0338,complete_session,2026-04-15 14:10:20,iOS,Germany
EVT020991,USR0465,login,2026-04-15 14:18:40,iOS,Germany
EVT020992,USR0245,login,2026-04-15 14:22:02,iOS,Germany
EVT020993,USR0245,start_session,2026-04-15 14:24:02,iOS,Germany
EVT020994,USR0465,start_session,2026-04-15 14:25:40,iOS,Germany
EVT020995,USR0074,login,2026-04-15 14:39:31,iOS,United Kingdom
EVT020996,USR0482,login,2026-04-15 14:46:14,Android,Turkey
EVT020997,USR0379,login,2026-04-15 14:47:21,Android,United Kingdom
EVT020998,USR0379,start_session,2026-04-15 14:49:21,Android,United Kingdom
EVT020999,USR0482,start_session,2026-04-15 14:53:14,Android,Turkey
EVT021000,USR0471,login,2026-04-15 14:59:27,Android,Netherlands
EVT021001,USR0471,start_session,2026-04-15 15:04:27,Android,Netherlands
EVT021002,USR0482,complete_session,2026-04-15 15:09:14,Android,Turkey
EVT021003,USR0245,complete_session,2026-04-15 15:12:02,iOS,Germany
EVT021004,USR0324,login,2026-04-15 15:27:00,iOS,Germany
EVT021005,USR0324,start_session,2026-04-15 15:29:00,iOS,Germany
EVT021006,USR0450,login,2026-04-15 15:40:51,iOS,United Kingdom
EVT021007,USR0450,start_session,2026-04-15 15:44:51,iOS,United Kingdom
EVT021008,USR0379,complete_session,2026-04-15 15:48:21,Android,United Kingdom
EVT021009,USR0450,complete_session,2026-04-15 16:04:51,iOS,United Kingdom
EVT021010,USR0324,complete_session,2026-04-15 16:11:00,iOS,Germany
EVT021011,USR0346,login,2026-04-15 16:34:39,iOS,Turkey
EVT021012,USR0245,login,2026-04-15 16:37:29,iOS,Germany
EVT021013,USR0290,login,2026-04-15 16:37:42,iOS,Netherlands
EVT021014,USR0031,login,2026-04-15 16:38:34,Android,Germany
EVT021015,USR0346,start_session,2026-04-15 16:46:39,iOS,Turkey
EVT021016,USR0031,start_session,2026-04-15 16:50:34,Android,Germany
EVT021017,USR0193,login,2026-04-15 17:01:37,iOS,United Kingdom
EVT021018,USR0352,login,2026-04-15 17:03:11,Android,United Kingdom
EVT021019,USR0352,start_session,2026-04-15 17:06:11,Android,United Kingdom
EVT021020,USR0193,start_session,2026-04-15 17:11:37,iOS,United Kingdom
EVT021021,USR0449,login,2026-04-15 17:11:37,Android,Germany
EVT021022,USR0463,login,2026-04-15 17:14:46,iOS,United Kingdom
EVT021023,USR0440,login,2026-04-15 17:15:14,Android,United Kingdom
EVT021024,USR0449,start_session,2026-04-15 17:16:37,Android,Germany
EVT021025,USR0346,complete_session,2026-04-15 17:18:39,iOS,Turkey
EVT021026,USR0446,login,2026-04-15 17:21:18,Android,Turkey
EVT021027,USR0440,start_session,2026-04-15 17:22:14,Android,United Kingdom
EVT021028,USR0260,login,2026-04-15 17:24:22,Android,France
EVT021029,USR0352,complete_session,2026-04-15 17:29:11,Android,United Kingdom
EVT021030,USR0031,complete_session,2026-04-15 17:29:34,Android,Germany
EVT021031,USR0282,login,2026-04-15 17:32:30,Android,France
EVT021032,USR0260,start_session,2026-04-15 17:36:22,Android,France
EVT021033,USR0282,start_session,2026-04-15 17:43:30,Android,France
EVT021034,USR0479,login,2026-04-15 17:47:58,iOS,Netherlands
EVT021035,USR0440,complete_session,2026-04-15 17:49:14,Android,United Kingdom
EVT021036,USR0479,start_session,2026-04-15 17:52:58,iOS,Netherlands
EVT021037,USR0346,login,2026-04-15 17:55:30,iOS,Turkey
EVT021038,USR0193,complete_session,2026-04-15 17:59:37,iOS,United Kingdom
EVT021039,USR0449,complete_session,2026-04-15 18:12:37,Android,Germany
EVT021040,USR0212,login,2026-04-15 18:25:46,Android,Turkey
EVT021041,USR0479,complete_session,2026-04-15 18:31:58,iOS,Netherlands
EVT021042,USR0300,login,2026-04-15 18:33:09,Android,Turkey
EVT021043,USR0260,complete_session,2026-04-15 18:36:22,Android,France
EVT021044,USR0300,start_session,2026-04-15 18:38:09,Android,Turkey
EVT021045,USR0463,login,2026-04-15 18:42:09,iOS,United Kingdom
EVT021046,USR0463,start_session,2026-04-15 18:49:09,iOS,United Kingdom
EVT021047,USR0169,login,2026-04-15 19:07:58,Android,Germany
EVT021048,USR0169,start_session,2026-04-15 19:11:58,Android,Germany
EVT021049,USR0471,login,2026-04-15 19:23:25,Android,Netherlands
EVT021050,USR0471,start_session,2026-04-15 19:27:25,Android,Netherlands
EVT021051,USR0452,login,2026-04-15 19:29:52,Android,Turkey
EVT021052,USR0311,login,2026-04-15 19:37:26,iOS,United Kingdom
EVT021053,USR0452,start_session,2026-04-15 19:39:52,Android,Turkey
EVT021054,USR0479,login,2026-04-15 19:40:08,iOS,Netherlands
EVT021055,USR0463,complete_session,2026-04-15 19:41:09,iOS,United Kingdom
EVT021056,USR0180,login,2026-04-15 19:41:31,iOS,Germany
EVT021057,USR0479,start_session,2026-04-15 19:45:08,iOS,Netherlands
EVT021058,USR0180,start_session,2026-04-15 19:53:31,iOS,Germany
EVT021059,USR0258,login,2026-04-15 19:55:32,iOS,United Kingdom
EVT021060,USR0258,start_session,2026-04-15 19:58:32,iOS,United Kingdom
EVT021061,USR0471,complete_session,2026-04-15 20:04:25,Android,Netherlands
EVT021062,USR0180,complete_session,2026-04-15 20:09:31,iOS,Germany
EVT021063,USR0479,complete_session,2026-04-15 20:11:08,iOS,Netherlands
EVT021064,USR0294,login,2026-04-15 20:15:07,Android,Turkey
EVT021065,USR0346,login,2026-04-15 20:18:13,iOS,Turkey
EVT021066,USR0294,start_session,2026-04-15 20:25:07,Android,Turkey
EVT021067,USR0314,login,2026-04-15 20:25:44,iOS,Netherlands
EVT021068,USR0346,start_session,2026-04-15 20:27:13,iOS,Turkey
EVT021069,USR0314,start_session,2026-04-15 20:27:44,iOS,Netherlands
EVT021070,USR0258,complete_session,2026-04-15 20:32:32,iOS,United Kingdom
EVT021071,USR0132,login,2026-04-15 20:36:32,iOS,Turkey
EVT021072,USR0382,login,2026-04-15 20:37:38,iOS,Germany
EVT021073,USR0253,login,2026-04-15 20:40:54,Android,United Kingdom
EVT021074,USR0314,complete_session,2026-04-15 20:43:44,iOS,Netherlands
EVT021075,USR0132,start_session,2026-04-15 20:48:32,iOS,Turkey
EVT021076,USR0429,login,2026-04-15 21:07:15,Android,Germany
EVT021077,USR0308,login,2026-04-15 21:09:32,Android,United Kingdom
EVT021078,USR0308,start_session,2026-04-15 21:12:32,Android,United Kingdom
EVT021079,USR0294,complete_session,2026-04-15 21:14:07,Android,Turkey
EVT021080,USR0429,start_session,2026-04-15 21:18:15,Android,Germany
EVT021081,USR0031,login,2026-04-15 21:19:29,Android,Germany
EVT021082,USR0031,start_session,2026-04-15 21:28:29,Android,Germany
EVT021083,USR0482,login,2026-04-15 21:28:33,Android,Turkey
EVT021084,USR0109,login,2026-04-15 21:28:45,Android,Germany
EVT021085,USR0473,login,2026-04-15 21:34:11,Android,Turkey
EVT021086,USR0226,login,2026-04-15 21:36:20,Android,Netherlands
EVT021087,USR0482,start_session,2026-04-15 21:36:33,Android,Turkey
EVT021088,USR0109,start_session,2026-04-15 21:37:45,Android,Germany
EVT021089,USR0473,start_session,2026-04-15 21:41:11,Android,Turkey
EVT021090,USR0226,start_session,2026-04-15 21:42:20,Android,Netherlands
EVT021091,USR0031,complete_session,2026-04-15 21:47:29,Android,Germany
EVT021092,USR0109,complete_session,2026-04-15 21:54:45,Android,Germany
EVT021093,USR0308,complete_session,2026-04-15 21:56:32,Android,United Kingdom
EVT021094,USR0482,complete_session,2026-04-15 21:59:33,Android,Turkey
EVT021095,USR0429,complete_session,2026-04-15 22:07:15,Android,Germany
EVT021096,USR0035,login,2026-04-15 22:09:40,Android,United Kingdom
EVT021097,USR0473,complete_session,2026-04-15 22:11:11,Android,Turkey
EVT021098,USR0035,start_session,2026-04-15 22:19:40,Android,United Kingdom
EVT021099,USR0201,login,2026-04-15 22:23:23,Android,United Kingdom
EVT021100,USR0226,complete_session,2026-04-15 22:24:20,Android,Netherlands
EVT021101,USR0006,login,2026-04-15 22:33:26,Android,France
EVT021102,USR0014,login,2026-04-15 22:37:36,iOS,Germany
EVT021103,USR0390,login,2026-04-15 22:38:33,Android,Turkey
EVT021104,USR0390,start_session,2026-04-15 22:49:33,Android,Turkey
EVT021105,USR0426,login,2026-04-15 22:52:52,Android,Netherlands
EVT021106,USR0426,start_session,2026-04-15 22:56:52,Android,Netherlands
EVT021107,USR0035,complete_session,2026-04-15 23:12:40,Android,United Kingdom
EVT021108,USR0390,complete_session,2026-04-15 23:26:33,Android,Turkey
EVT021109,USR0426,complete_session,2026-04-15 23:34:52,Android,Netherlands
EVT021110,USR0233,login,2026-04-16 07:47:18,Android,Germany
EVT021111,USR0074,login,2026-04-16 07:47:50,iOS,United Kingdom
EVT021112,USR0390,login,2026-04-16 07:50:36,Android,Turkey
EVT021113,USR0348,login,2026-04-16 07:53:26,Android,United Kingdom
EVT021114,USR0233,start_session,2026-04-16 07:55:18,Android,Germany
EVT021115,USR0348,start_session,2026-04-16 07:57:26,Android,United Kingdom
EVT021116,USR0390,start_session,2026-04-16 07:57:36,Android,Turkey
EVT021117,USR0444,login,2026-04-16 07:57:51,Android,United Kingdom
EVT021118,USR0074,start_session,2026-04-16 07:59:50,iOS,United Kingdom
EVT021119,USR0074,complete_session,2026-04-16 08:24:50,iOS,United Kingdom
EVT021120,USR0316,login,2026-04-16 08:28:04,Android,France
EVT021121,USR0241,login,2026-04-16 08:37:20,Android,France
EVT021122,USR0291,login,2026-04-16 08:38:50,Android,Turkey
EVT021123,USR0474,login,2026-04-16 08:45:12,iOS,United Kingdom
EVT021124,USR0291,start_session,2026-04-16 08:45:50,Android,Turkey
EVT021125,USR0241,start_session,2026-04-16 08:48:20,Android,France
EVT021126,USR0474,start_session,2026-04-16 08:52:12,iOS,United Kingdom
EVT021127,USR0111,login,2026-04-16 09:05:02,Android,Turkey
EVT021128,USR0337,login,2026-04-16 09:08:50,Android,Germany
EVT021129,USR0464,login,2026-04-16 09:13:41,Android,Germany
EVT021130,USR0337,start_session,2026-04-16 09:15:50,Android,Germany
EVT021131,USR0258,login,2026-04-16 09:18:36,iOS,United Kingdom
EVT021132,USR0464,start_session,2026-04-16 09:19:41,Android,Germany
EVT021133,USR0258,start_session,2026-04-16 09:30:36,iOS,United Kingdom
EVT021134,USR0241,complete_session,2026-04-16 09:40:20,Android,France
EVT021135,USR0474,complete_session,2026-04-16 09:42:12,iOS,United Kingdom
EVT021136,USR0464,login,2026-04-16 09:43:29,Android,Germany
EVT021137,USR0464,start_session,2026-04-16 09:55:29,Android,Germany
EVT021138,USR0258,complete_session,2026-04-16 10:01:36,iOS,United Kingdom
EVT021139,USR0077,login,2026-04-16 10:02:11,Android,France
EVT021140,USR0464,complete_session,2026-04-16 10:02:41,Android,Germany
EVT021141,USR0077,start_session,2026-04-16 10:08:11,Android,France
EVT021142,USR0489,login,2026-04-16 10:17:33,Android,Netherlands
EVT021143,USR0467,login,2026-04-16 10:20:22,iOS,United Kingdom
EVT021144,USR0467,start_session,2026-04-16 10:27:22,iOS,United Kingdom
EVT021145,USR0489,start_session,2026-04-16 10:28:33,Android,Netherlands
EVT021146,USR0409,login,2026-04-16 10:30:15,iOS,Turkey
EVT021147,USR0258,login,2026-04-16 10:35:58,iOS,United Kingdom
EVT021148,USR0047,login,2026-04-16 10:36:06,Android,Germany
EVT021149,USR0464,complete_session,2026-04-16 10:36:29,Android,Germany
EVT021150,USR0047,start_session,2026-04-16 10:40:06,Android,Germany
EVT021151,USR0409,start_session,2026-04-16 10:42:15,iOS,Turkey
EVT021152,USR0258,start_session,2026-04-16 10:44:58,iOS,United Kingdom
EVT021153,USR0217,login,2026-04-16 10:55:11,iOS,Germany
EVT021154,USR0217,start_session,2026-04-16 11:00:11,iOS,Germany
EVT021155,USR0077,complete_session,2026-04-16 11:05:11,Android,France
EVT021156,USR0258,complete_session,2026-04-16 11:07:58,iOS,United Kingdom
EVT021157,USR0352,login,2026-04-16 11:14:44,Android,United Kingdom
EVT021158,USR0416,login,2026-04-16 11:18:47,Android,Germany
EVT021159,USR0467,complete_session,2026-04-16 11:23:22,iOS,United Kingdom
EVT021160,USR0451,login,2026-04-16 11:27:27,Android,Turkey
EVT021161,USR0260,login,2026-04-16 11:29:52,Android,France
EVT021162,USR0289,login,2026-04-16 11:31:30,iOS,Germany
EVT021163,USR0451,start_session,2026-04-16 11:35:27,Android,Turkey
EVT021164,USR0289,start_session,2026-04-16 11:35:30,iOS,Germany
EVT021165,USR0047,complete_session,2026-04-16 11:38:06,Android,Germany
EVT021166,USR0357,login,2026-04-16 11:44:07,Android,Germany
EVT021167,USR0271,login,2026-04-16 11:50:38,iOS,Netherlands
EVT021168,USR0467,login,2026-04-16 12:01:53,iOS,United Kingdom
EVT021169,USR0467,start_session,2026-04-16 12:10:53,iOS,United Kingdom
EVT021170,USR0012,login,2026-04-16 12:23:56,iOS,United Kingdom
EVT021171,USR0012,start_session,2026-04-16 12:26:56,iOS,United Kingdom
EVT021172,USR0451,complete_session,2026-04-16 12:30:27,Android,Turkey
EVT021173,USR0245,login,2026-04-16 12:33:20,iOS,Germany
EVT021174,USR0245,start_session,2026-04-16 12:37:20,iOS,Germany
EVT021175,USR0270,login,2026-04-16 12:37:43,iOS,Netherlands
EVT021176,USR0467,complete_session,2026-04-16 12:40:53,iOS,United Kingdom
EVT021177,USR0270,start_session,2026-04-16 12:43:43,iOS,Netherlands
EVT021178,USR0012,complete_session,2026-04-16 12:57:56,iOS,United Kingdom
EVT021179,USR0274,login,2026-04-16 13:07:15,iOS,Germany
EVT021180,USR0342,login,2026-04-16 13:17:47,iOS,Netherlands
